zipcode,providers,geom_wkt
06238,Provider 1207|Provider 1308|Provider 1413|Provider 2810|Provider 2887|Provider 3094|Provider 435|Provider 442|Provider 520,"POLYGON ((-72.26886 41.76252, -72.27105 41.76428, -72.27241 41.76716, -72.27198 41.77120, -72.27519 41.77378, -72.27611 41.77717, -72.28022 41.77922, -72.28054 41.78408, -72.29156 41.79532, -72.29521 41.79527, -72.29964 41.79712, -72.30398 41.79702, -72.30545 41.79546, -72.31192 41.79760, -72.31285 41.79915, -72.30976 41.80062, -72.31022 41.80293, -72.31603 41.80556, -72.31501 41.81316, -72.31668 41.81450, -72.31678 41.81636, -72.31382 41.81852, -72.31307 41.82043, -72.31400 41.82246, -72.31296 41.82713, -72.31307 41.82941, -72.31096 41.82939, -72.30851 41.83314, -72.31015 41.83606, -72.30974 41.83777, -72.31272 41.83760, -72.33677 41.83457, -72.33735 41.83431, -72.35764 41.83217, -72.37608 41.82996, -72.39560 41.82822, -72.40516 41.82702, -72.42153 41.82550, -72.41889 41.80656, -72.41627 41.79577, -72.41025 41.76550, -72.38092 41.76386, -72.35457 41.76715, -72.33998 41.75120, -72.32887 41.73882, -72.32856 41.73638, -72.32713 41.73448, -72.32310 41.73362, -72.31891 41.73192, -72.31715 41.73289, -72.31502 41.73622, -72.31085 41.73667, -72.30890 41.73611, -72.30606 41.73261, -72.30682 41.72902, -72.30213 41.72726, -72.30030 41.72521, -72.29802 41.72615, -72.29461 41.72499, -72.28476 41.72511, -72.28448 41.72260, -72.28246 41.72199, -72.27933 41.72364, -72.27432 41.72103, -72.26833 41.71995, -72.26637 41.71804, -72.26331 41.71804, -72.25918 41.72217, -72.25355 41.72101, -72.24918 41.72319, -72.24660 41.72290, -72.24952 41.72447, -72.25201 41.72424, -72.25320 41.72580, -72.25264 41.72820, -72.25400 41.72951, -72.25970 41.72962, -72.26135 41.73275, -72.26068 41.73414, -72.26354 41.74047, -72.26577 41.74368, -72.26739 41.74410, -72.26766 41.74744, -72.26577 41.75031, -72.26613 41.75335, -72.26790 41.75638, -72.27087 41.75976, -72.26886 41.76252))"
06280,Provider 1207|Provider 1308|Provider 1413|Provider 2810|Provider 2887|Provider 3094|Provider 435,"POLYGON ((-72.18600 41.72021, -72.18637 41.71577, -72.18852 41.71425, -72.19328 41.71660, -72.19238 41.71396, -72.19288 41.71049, -72.19073 41.70768, -72.18601 41.70781, -72.18344 41.70723, -72.18070 41.70450, -72.18026 41.70291, -72.18329 41.69842, -72.18288 41.69631, -72.18074 41.69430, -72.17784 41.69010, -72.17204 41.68496, -72.16909 41.68131, -72.16611 41.67418, -72.15930 41.66704, -72.15803 41.66426, -72.15747 41.65780, -72.15339 41.66564, -72.14795 41.66529, -72.12478 41.66207, -72.12033 41.66192, -72.09993 41.65866, -72.09885 41.66043, -72.09886 41.66377, -72.09623 41.66607, -72.09362 41.66625, -72.09187 41.66506, -72.08751 41.66441, -72.08722 41.66635, -72.08950 41.66761, -72.09192 41.66701, -72.09434 41.66887, -72.09388 41.67182, -72.09552 41.67490, -72.09322 41.67667, -72.08509 41.68736, -72.08252 41.69514, -72.08249 41.69845, -72.08428 41.69845, -72.08494 41.69384, -72.08910 41.69092, -72.09054 41.68817, -72.09816 41.68631, -72.10251 41.68371, -72.10665 41.68352, -72.10917 41.68406, -72.10918 41.68629, -72.11232 41.69093, -72.11182 41.69478, -72.11239 41.69762, -72.12110 41.69745, -72.12198 41.70749, -72.12249 41.71275, -72.11850 41.72536, -72.12517 41.72292, -72.12968 41.72231, -72.13366 41.72424, -72.14104 41.72630, -72.14708 41.73091, -72.14692 41.72673, -72.15952 41.73282, -72.16437 41.71768, -72.16835 41.71813, -72.17190 41.71451, -72.17510 41.71476, -72.17704 41.71833, -72.17830 41.71890, -72.18600 41.72021))"
06354,Provider 1207|Provider 1308|Provider 1413|Provider 2810|Provider 2887|Provider 3094,"MULTIPOLYGON (((-71.91029 41.74573, -71.90967 41.74408, -71.90981 41.74573, -71.91029 41.74573)), ((-71.83938 41.76409, -71.84173 41.76508, -71.84475 41.76307, -71.85041 41.76304, -71.85103 41.76465, -71.85017 41.76745, -71.87170 41.76485, -71.87233 41.76268, -71.87714 41.75507, -71.87934 41.74900, -71.87948 41.74455, -71.88219 41.74593, -71.88517 41.74592, -71.88462 41.75053, -71.88850 41.75144, -71.89248 41.74976, -71.89697 41.74039, -71.89843 41.73686, -71.89841 41.72762, -71.90047 41.72628, -71.90046 41.71939, -71.90393 41.71950, -71.90312 41.71628, -71.90377 41.71419, -71.89742 41.71019, -71.90355 41.69685, -71.90669 41.68918, -71.90696 41.68666, -71.90047 41.68614, -71.89835 41.68708, -71.89642 41.68986, -71.89186 41.69350, -71.89121 41.69659, -71.88665 41.70233, -71.87617 41.69185, -71.87801 41.68879, -71.86266 41.68867, -71.86299 41.69157, -71.86557 41.69151, -71.86492 41.69478, -71.86534 41.69805, -71.86329 41.70171, -71.86054 41.69309, -71.85681 41.68705, -71.86076 41.68254, -71.86386 41.68162, -71.86459 41.67717, -71.86338 41.67302, -71.86271 41.66844, -71.86114 41.66795, -71.85383 41.66945, -71.85571 41.65719, -71.85792 41.64423, -71.85421 41.64578, -71.84730 41.64565, -71.84699 41.64376, -71.82009 41.64184, -71.81731 41.64186, -71.81898 41.64382, -71.81792 41.64490, -71.81518 41.64434, -71.80980 41.64651, -71.80271 41.64789, -71.79863 41.64780, -71.79935 41.65466, -71.79557 41.65770, -71.79764 41.66232, -71.79254 41.66455, -71.78949 41.66520, -71.79335 41.67117, -71.79551 41.67191, -71.79794 41.67493, -71.80374 41.67683, -71.80416 41.66446, -71.80708 41.66626, -71.81031 41.66612, -71.81441 41.66678, -71.82001 41.66646, -71.82439 41.67544, -71.83872 41.69108, -71.84449 41.69116, -71.84652 41.69051, -71.84954 41.69700, -71.83938 41.76409)))"
06259,Provider 1056|Provider 1207|Provider 1308|Provider 1413|Provider 1871|Provider 2810|Provider 2887|Provider 3094|Provider 520,"POLYGON ((-71.91736 41.86924, -71.92320 41.87048, -71.92497 41.87453, -71.92306 41.88148, -71.92347 41.88350, -71.92123 41.88676, -71.92251 41.88865, -71.92566 41.89757, -71.92731 41.90092, -71.93167 41.90516, -71.93300 41.90990, -71.93385 41.91686, -71.96281 41.91577, -71.97867 41.91542, -71.98489 41.91511, -71.99942 41.91481, -72.00522 41.91440, -72.02158 41.91431, -72.04726 41.91458, -72.06029 41.91455, -72.06001 41.91065, -72.06408 41.90408, -72.06891 41.90128, -72.07066 41.89964, -72.07094 41.89595, -72.07407 41.89673, -72.07611 41.89490, -72.07891 41.89068, -72.07806 41.88759, -72.07952 41.88497, -72.08229 41.88278, -72.08230 41.88079, -72.07659 41.87962, -72.07564 41.88189, -72.07216 41.88156, -72.07032 41.87996, -72.06581 41.88154, -72.06118 41.88172, -72.06073 41.88601, -72.05839 41.88995, -72.04960 41.88938, -72.04437 41.88645, -72.04450 41.87054, -72.04711 41.86514, -72.04451 41.86312, -72.04474 41.83155, -72.03180 41.83172, -72.02140 41.82820, -72.01632 41.81266, -72.01449 41.80499, -71.99197 41.80613, -71.99226 41.81852, -71.97763 41.81831, -71.97806 41.82089, -71.97666 41.82418, -71.97661 41.82677, -71.94014 41.82692, -71.93304 41.82673, -71.93031 41.82891, -71.93265 41.82957, -71.93435 41.83146, -71.93354 41.83478, -71.92989 41.83396, -71.92689 41.83580, -71.92857 41.83689, -71.93046 41.84007, -71.92963 41.84269, -71.93159 41.84599, -71.93130 41.84734, -71.92746 41.84846, -71.92087 41.84931, -71.92288 41.85017, -71.92515 41.84951, -71.92734 41.85077, -71.92616 41.85636, -71.92349 41.85908, -71.92323 41.86209, -71.91919 41.86781, -71.91736 41.86924))"
06607,Provider 1308|Provider 1413|Provider 2365|Provider 2439|Provider 2810|Provider 376|Provider 435|Provider 520|Provider 644,"POLYGON ((-73.16576 41.15430, -73.15992 41.17069, -73.15783 41.17321, -73.15878 41.17433, -73.15542 41.17797, -73.15423 41.18303, -73.15473 41.18482, -73.16710 41.18546, -73.17089 41.18665, -73.17108 41.18561, -73.17660 41.17673, -73.18045 41.17130, -73.17736 41.16910, -73.17585 41.16600, -73.17986 41.15260, -73.16576 41.15430))"
06824,Provider 1308|Provider 1413|Provider 230|Provider 2365|Provider 2439|Provider 2810|Provider 2855|Provider 376|Provider 435|Provider 520|Provider 892,"POLYGON ((-73.30661 41.15435, -73.30559 41.15687, -73.30284 41.15901, -73.29984 41.16327, -73.30048 41.16532, -73.29682 41.16697, -73.29310 41.16206, -73.28808 41.16237, -73.28776 41.16106, -73.29113 41.16007, -73.29056 41.15823, -73.28116 41.16056, -73.27616 41.15790, -73.27860 41.15544, -73.27858 41.15237, -73.27481 41.15061, -73.27236 41.14735, -73.27528 41.14096, -73.27418 41.13958, -73.27477 41.13755, -73.27769 41.13441, -73.28283 41.13185, -73.28495 41.12882, -73.29006 41.12404, -73.26985 41.11669, -73.26426 41.11450, -73.24166 41.12740, -73.23609 41.13713, -73.23264 41.14252, -73.23508 41.14483, -73.23286 41.14760, -73.23370 41.15210, -73.23609 41.15239, -73.23723 41.15513, -73.23388 41.15718, -73.22999 41.16073, -73.23211 41.16266, -73.23561 41.16486, -73.23738 41.16683, -73.23548 41.16860, -73.23698 41.17051, -73.23571 41.17259, -73.24041 41.17621, -73.24189 41.17525, -73.24391 41.17722, -73.24319 41.17852, -73.25174 41.18164, -73.25387 41.17816, -73.25708 41.17901, -73.25790 41.18177, -73.25589 41.18397, -73.25741 41.18979, -73.25888 41.19143, -73.26343 41.19451, -73.26757 41.20126, -73.27039 41.20298, -73.27094 41.20472, -73.26891 41.20859, -73.26480 41.21446, -73.26943 41.22012, -73.27956 41.23159, -73.28235 41.22910, -73.28460 41.22512, -73.28804 41.22395, -73.29077 41.22009, -73.29484 41.21802, -73.29982 41.21379, -73.30186 41.21273, -73.30742 41.21289, -73.31831 41.21274, -73.32901 41.21343, -73.33031 41.21123, -73.32891 41.21000, -73.33074 41.20832, -73.33330 41.20285, -73.33357 41.19871, -73.33771 41.19683, -73.33846 41.19454, -73.32864 41.18099, -73.31609 41.16414, -73.31423 41.16472, -73.31204 41.16259, -73.30994 41.15912, -73.30936 41.15599, -73.30661 41.15435))"
06890,Provider 1308|Provider 1413|Provider 2365|Provider 2439|Provider 2810|Provider 376|Provider 435|Provider 520|Provider 892,"POLYGON ((-73.30661 41.15435, -73.30460 41.15191, -73.30510 41.15008, -73.30339 41.14585, -73.30006 41.14557, -73.29807 41.14287, -73.29895 41.14065, -73.29613 41.13367, -73.29718 41.13214, -73.29653 41.12969, -73.29757 41.12755, -73.29771 41.12382, -73.29006 41.12404, -73.28495 41.12882, -73.28283 41.13185, -73.27769 41.13441, -73.27477 41.13755, -73.27418 41.13958, -73.27528 41.14096, -73.27236 41.14735, -73.27481 41.15061, -73.27858 41.15237, -73.27860 41.15544, -73.27616 41.15790, -73.28116 41.16056, -73.29056 41.15823, -73.29113 41.16007, -73.28776 41.16106, -73.28808 41.16237, -73.29310 41.16206, -73.29682 41.16697, -73.30048 41.16532, -73.29984 41.16327, -73.30284 41.15901, -73.30559 41.15687, -73.30661 41.15435))"
06482,Provider 1308|Provider 1413|Provider 2365|Provider 2439|Provider 2810|Provider 435|Provider 520|Provider 644|Provider 892,"POLYGON ((-73.29840 41.44892, -73.30263 41.44762, -73.30473 41.44541, -73.30408 41.44270, -73.30974 41.44201, -73.31178 41.44311, -73.31379 41.43943, -73.30983 41.44030, -73.30870 41.43914, -73.30850 41.43477, -73.30691 41.43279, -73.30918 41.43165, -73.31243 41.43227, -73.31332 41.42926, -73.30428 41.42507, -73.29384 41.41924, -73.28954 41.41716, -73.28264 41.41580, -73.28187 41.41370, -73.28499 41.41174, -73.28304 41.40742, -73.28015 41.40814, -73.27770 41.40480, -73.27213 41.40655, -73.26964 41.40623, -73.26687 41.40367, -73.26636 41.40017, -73.26717 41.39912, -73.26581 41.39666, -73.26701 41.39362, -73.26913 41.39301, -73.26834 41.39010, -73.26514 41.38927, -73.26506 41.38351, -73.26678 41.37963, -73.26511 41.37696, -73.25843 41.37677, -73.25929 41.37305, -73.25855 41.36860, -73.25544 41.36746, -73.24956 41.36748, -73.25173 41.36483, -73.25490 41.36354, -73.25618 41.35732, -73.23777 41.36663, -73.22952 41.37105, -73.22808 41.36861, -73.22927 41.36639, -73.22796 41.36517, -73.22526 41.36529, -73.22270 41.36406, -73.21903 41.36445, -73.21323 41.36787, -73.21039 41.36788, -73.20199 41.37224, -73.20117 41.37413, -73.20232 41.37799, -73.20362 41.37891, -73.19903 41.38222, -73.19778 41.38215, -73.19588 41.38752, -73.19444 41.38867, -73.19006 41.38829, -73.18712 41.38912, -73.18327 41.39171, -73.18796 41.39730, -73.18756 41.39960, -73.18536 41.40220, -73.18486 41.40630, -73.18656 41.40860, -73.19026 41.41030, -73.19676 41.41140, -73.19976 41.41320, -73.20156 41.41580, -73.20769 41.42054, -73.21183 41.42277, -73.21824 41.42907, -73.22648 41.43031, -73.22997 41.42912, -73.23591 41.42615, -73.23841 41.42625, -73.24229 41.42984, -73.24234 41.43607, -73.24433 41.43956, -73.24676 41.43950, -73.25119 41.43777, -73.25695 41.43385, -73.25920 41.43333, -73.26452 41.43507, -73.26579 41.43680, -73.26749 41.44358, -73.27024 41.44801, -73.27370 41.45164, -73.27825 41.45264, -73.28780 41.45032, -73.29126 41.44811, -73.29471 41.44737, -73.29840 41.44892))"
06470,Provider 1308|Provider 1413|Provider 2365|Provider 2439|Provider 2810|Provider 435|Provider 520|Provider 644|Provider 892|Provider 999,"POLYGON ((-73.34771 41.35024, -73.34382 41.34099, -73.33503 41.32187, -73.33306 41.31809, -73.32516 41.32229, -73.30586 41.33230, -73.29976 41.33546, -73.27746 41.34655, -73.26817 41.35130, -73.26137 41.35511, -73.25618 41.35732, -73.25490 41.36354, -73.25173 41.36483, -73.24956 41.36748, -73.25544 41.36746, -73.25855 41.36860, -73.25929 41.37305, -73.25843 41.37677, -73.26511 41.37696, -73.26678 41.37963, -73.26506 41.38351, -73.26514 41.38927, -73.26834 41.39010, -73.26913 41.39301, -73.26701 41.39362, -73.26581 41.39666, -73.26717 41.39912, -73.26636 41.40017, -73.26687 41.40367, -73.26964 41.40623, -73.27213 41.40655, -73.27770 41.40480, -73.28015 41.40814, -73.28304 41.40742, -73.28499 41.41174, -73.28187 41.41370, -73.28264 41.41580, -73.28954 41.41716, -73.29384 41.41924, -73.30428 41.42507, -73.31332 41.42926, -73.31243 41.43227, -73.30918 41.43165, -73.30691 41.43279, -73.30850 41.43477, -73.30870 41.43914, -73.30983 41.44030, -73.31379 41.43943, -73.31178 41.44311, -73.30974 41.44201, -73.30408 41.44270, -73.30473 41.44541, -73.30263 41.44762, -73.29840 41.44892, -73.30007 41.45248, -73.30079 41.45590, -73.29983 41.46078, -73.29831 41.46477, -73.29827 41.46763, -73.29959 41.47011, -73.30276 41.47144, -73.30503 41.47115, -73.31047 41.46881, -73.31287 41.46742, -73.32677 41.46952, -73.33157 41.47268, -73.33718 41.46622, -73.35426 41.44801, -73.35993 41.44270, -73.36403 41.43758, -73.37047 41.43048, -73.37895 41.42052, -73.36837 41.39708, -73.36360 41.38618, -73.36072 41.37879, -73.35486 41.36774, -73.35134 41.35780, -73.34771 41.35024))"
06896,Provider 1308|Provider 1413|Provider 162|Provider 230|Provider 2365|Provider 2439|Provider 2810|Provider 435|Provider 520|Provider 892,"POLYGON ((-73.32516 41.32229, -73.33306 41.31809, -73.33503 41.32187, -73.34382 41.34099, -73.34771 41.35024, -73.35971 41.34701, -73.38075 41.34320, -73.39430 41.34041, -73.41447 41.33688, -73.42433 41.33529, -73.44613 41.33125, -73.45142 41.33046, -73.47036 41.32695, -73.46605 41.31221, -73.46197 41.31127, -73.45441 41.30760, -73.45057 41.30030, -73.44854 41.28723, -73.44612 41.28602, -73.44479 41.27610, -73.44411 41.27415, -73.43819 41.26519, -73.43402 41.26014, -73.43010 41.25433, -73.41608 41.25899, -73.36881 41.27497, -73.35080 41.28176, -73.34214 41.28477, -73.32764 41.29016, -73.30480 41.29776, -73.31422 41.30820, -73.31600 41.31092, -73.31794 41.31193, -73.32516 41.32229))"
06854,Provider 1308|Provider 1413|Provider 2365|Provider 2439|Provider 2810|Provider 376|Provider 435|Provider 520|Provider 892,"POLYGON ((-73.41058 41.10756, -73.41583 41.10651, -73.42146 41.10670, -73.42571 41.10563, -73.42863 41.11167, -73.43063 41.11261, -73.43411 41.11048, -73.43646 41.11579, -73.43949 41.11926, -73.44331 41.12008, -73.44458 41.11682, -73.44286 41.11361, -73.44700 41.11293, -73.45057 41.11011, -73.44955 41.10645, -73.45176 41.10463, -73.45122 41.10090, -73.45650 41.10104, -73.45503 41.09542, -73.45580 41.09339, -73.45353 41.09142, -73.45335 41.08838, -73.45077 41.08826, -73.44819 41.08604, -73.44685 41.08248, -73.44055 41.08133, -73.44045 41.07816, -73.43641 41.07875, -73.43168 41.08107, -73.42933 41.08004, -73.42757 41.07387, -73.42988 41.07054, -73.43057 41.06730, -73.42879 41.06342, -73.43389 41.05902, -73.43321 41.05597, -73.43147 41.05454, -73.42886 41.05238, -73.42376 41.04820, -73.42116 41.04830, -73.41776 41.05420, -73.41346 41.05470, -73.41356 41.05290, -73.41006 41.05350, -73.40326 41.05390, -73.40226 41.05850, -73.40576 41.06040, -73.40496 41.06220, -73.40076 41.06232, -73.40722 41.07174, -73.40722 41.07454, -73.39805 41.08119, -73.40056 41.08330, -73.40617 41.09051, -73.41136 41.09498, -73.41447 41.09895, -73.41539 41.10311, -73.41437 41.10431, -73.41048 41.10574, -73.41058 41.10756))"
06853,Provider 1308|Provider 1413|Provider 2365|Provider 2439|Provider 2810|Provider 376|Provider 435|Provider 520|Provider 892,"POLYGON ((-73.43147 41.05454, -73.43321 41.05597, -73.43389 41.05902, -73.42879 41.06342, -73.43057 41.06730, -73.42988 41.07054, -73.42757 41.07387, -73.42933 41.08004, -73.43168 41.08107, -73.43641 41.07875, -73.44045 41.07816, -73.44055 41.08133, -73.44685 41.08248, -73.44594 41.07667, -73.44762 41.07191, -73.44482 41.07002, -73.44405 41.06835, -73.44552 41.06539, -73.44656 41.05770, -73.44906 41.05300, -73.43896 41.05230, -73.43147 41.05454))"
